Experiment5_2
"True, True, True, True, True, True, True"
Position,N,S,E,W
"(2, 2)", -2.2, -2.2, -1.7, -1.5
"(2, 3)", -2.8, -4.0335625, -2.69, -4.536875
"(2, 4)", -4.92428125, 0, 19.953962499999996, -4.667125
"(3, 0)", 0, -1.0, -1.0, -1.0
"(3, 1)", -1.0, -1.0, -1.0, -1.0
"(3, 2)", -1.5, -1.0, -1.7, -1.75
"(3, 3)", -1.5, -2.0949999999999998, -1.0, -1.75
"(3, 4)", 0, 0, 45.632257499999994, -1.6401331250000015
"(4, 0)", 0, -1.0, 0, -1.0
"(4, 1)", -1.0, -1.0, 0, -1.5
"(4, 2)", -1.0, -1.5, 0, -1.875
"(4, 3)", 0, -1.7, 0, 0
"(4, 4)", 47.1175995, 0, 0, 0
"False, True, True, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, -14.675013976875, -14.333003838999998, 0
"(0, 1)", -20.61118708924375, -0.09305578000000092, 0, 0
"(0, 2)", 0, 0, 43.92310915212579, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -8.440928999999999, -8.89312, -8.466964375
"(1, 1)", -5.0062999999999995, -2.6064999999999996, -3.4499999999999997, -1.9936827000000004
"(1, 2)", 0, 0, 15.198764297556512, -3.0588189999999997
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, -7.562499999999999, -5.368, -8.5074696875
"(2, 1)", -6.223, -5.079374999999999, -2.8, -2.8724999999999996
"(2, 2)", -2.45, 46.27037597091255, -3.74875, -3.6645499999999998
"(2, 3)", 23.997389187499998, 23.854179331510483, 0, 0
"(2, 4)", 15.0, 0, 54.633252225526114, 49.83383534715199
"(3, 0)", 0, -5.543, -3.64, -4.755625
"(3, 1)", -3.99, -4.115, -2.9749999999999996, -3.97625
"(3, 2)", -5.262499999999999, 1.8750000000000002, -3.3975, 7.879818749999999
"(3, 3)", -1.75, 45.174667834327586, -1.5, 0
"(3, 4)", 0, 0, 0, 71.48740264163462
"(4, 0)", 0, -3.64, 0, -4.78
"(4, 1)", -3.94, -3.9025, 0, -2.55
"(4, 2)", -3.04, -3.3949999999999996, 0, -2.7249999999999996
"(4, 3)", -3.15, -6.983105809999999, 0, -3.465
"(4, 4)", -6.8656029049999985, 0, 0, -2.9411699999999996
"True, True, True, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, -1.0, 0
"(0, 1)", -1.0, -2.45, -1.5, 0
"(0, 2)", -3.765, 0, -2.9, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -2.55, 0, 0
"(1, 1)", -1.75, 0, -3.88, -1.0
"(1, 2)", 0, -1.0, 0, -2.19
"(1, 3)", 0, 0, -1.0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, -2.19, 0, -2.575
"(2, 2)", 0, -1.0, -2.2, -1.7
"(2, 3)", -1.0, -1.7, 0, 0
"(2, 4)", 15.0, 0, 15.0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, -1.0
"(3, 2)", -1.0, 0, -1.0, -1.5
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, -1.0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, -1.0, 0, 0
"(0, 2)", 0, 0, -1.0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, -1.7, 0
"(1, 3)", -1.0, 0, 0, 0
"(1, 4)", -1.0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 15.0, 14.5, 15.0, 0
"(2, 3)", -1.0, -1.0, 0, 0
"(2, 4)", -1.0, 0, 0, -1.0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 14.15, 0, 0
"(0, 1)", -1.0, -2.69, 0, 0
"(0, 2)", -1.0, -1.0, -1.7, 0
"(0, 3)", -1.5, -2.9749999999999996, -2.9437499999999996, 0
"(0, 4)", -4.29, 0, -2.9, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 3.0599999999999996, 0
"(1, 3)", -1.0, -1.85, -1.0, -2.4875
"(1, 4)", -1.7, 0, -3.3249999999999997, -3.64
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 45.882284999999996, 0, 0, 15.0
"(2, 3)", 47.52647499999999, 0, 0, 0
"(2, 4)", -2.533, 0, -2.55, -2.2
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, -1.7, -5.21917
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 15.0, 0, 0, 14.5
"False, True, True, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, -1.0, -1.5, 0
"(0, 1)", -1.0, -1.0, 0, 0
"(0, 2)", 32.349999999999994, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 25.15, 0
"(1, 0)", 0, 0, -1.0, -1.0
"(1, 1)", 0, -1.5, 0, 0
"(1, 2)", 0, 0, 0, -1.7
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, -1.7
"(2, 0)", 0, -1.75, -1.5, -1.0
"(2, 1)", 0, -2.925, -1.0, -1.0
"(2, 2)", -1.75, -1.0, 0, -1.0
"(2, 3)", 0, -2.55, 0, 0
"(2, 4)", -1.75, 0, -1.5, -2.2
"(3, 0)", 0, 0, -1.0, -1.7
"(3, 1)", -1.0, 0, 0, 0
"(3, 2)", 0, 0, -1.0, -1.0
"(3, 3)", -1.0, 0, -2.8, 0
"(3, 4)", -1.0, 0, -1.0, -2.2
"(4, 0)", 0, -1.0, 0, -1.0
"(4, 1)", -1.0, -1.0, 0, 0
"(4, 2)", -1.0, -1.5, 0, -1.0
"(4, 3)", -1.5, -2.45, 0, -2.2
"(4, 4)", -1.5, 0, 0, -2.2
"True, True, True, False, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 37.99499999999999, 49.99999984886598, 0
"(0, 1)", 59.90821321885667, 16.356931693512674, 0, 0
"(0, 2)", 95.73398217050539, 63.73748085081097, -8.784164899999999, 0
"(0, 3)", 137.14897736256992, -36.51319940149227, -17.671170310007454, 0
"(0, 4)", -45.168646705733764, 0, -48.97901471314406, 0
"(1, 0)", 0, 0, 0, 5.8
"(1, 1)", -1.0, -6.19421, -1.0, -3.08655
"(1, 2)", -3.8680999999999996, -5.564374999999999, -5.019875, 150.05301170439026
"(1, 3)", -8.5067563, -11.490183249999998, -8.626642324999999, -12.012934904937499
"(1, 4)", -9.627192499999998, 0, 70.8474678679143, -58.65380546293224
"(2, 0)", 0, -1.75, -1.0, -1.5
"(2, 1)", -1.7, -2.45, -2.2, -1.5
"(2, 2)", -3.383, -5.201874999999999, -3.69625, -5.50296
"(2, 3)", -5.790749999999999, -4.48375, -6.016618999999999, -9.612217452468748
"(2, 4)", -5.534375, 0, 80.82388279596279, 15.328293021581242
"(3, 0)", 0, -2.8, -2.45, -1.0
"(3, 1)", -2.2, -1.0, -2.45, -1.75
"(3, 2)", -1.875, -3.18325, -2.69, -4.073125
"(3, 3)", -3.29375, -2.9665, -2.19, -7.031108726234374
"(3, 4)", 0, 0, 32.2440442294548, 63.09368961241397
"(4, 0)", 0, -1.75, 0, -3.275
"(4, 1)", -1.875, -2.8, 0, -1.875
"(4, 2)", -1.0, -2.05, 0, -2.55
"(4, 3)", 0, -2.7731, 0, 0
"(4, 4)", 49.91857932010447, 0, 0, 0
"False, True, True, False, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, -42.44402563521056, -91.12889035066257, 0
"(0, 1)", -23.663865107049432, 47.29895144685508, 0, 0
"(0, 2)", 37.99499999999999, 37.99499999999999, 47.49999998539418, 0
"(0, 3)", -1.0, 0, 0, 0
"(0, 4)", 48.107258975716995, 0, 0, 0
"(1, 0)", 0, -9.640463483249997, -11.986054687499998, -72.47694501766942
"(1, 1)", -4.386424999999999, -3.1411732999999997, -3.1875, -3.8111374999999996
"(1, 2)", 0, 0, -1.5, 36.67736524892065
"(1, 3)", 0, -1.0, 0, -1.0
"(1, 4)", 0, 0, 0, 74.43095748685253
"(2, 0)", 0, -9.293687499999999, -9.072964374999998, -25.45050610897689
"(2, 1)", -6.01825, -5.911883175665, -6.269906249999999, -4.275499999999999
"(2, 2)", -5.321625, -4.2725, -2.9749999999999996, 27.341054064166293
"(2, 3)", -4.710812499999999, -3.465, -5.2030625, -2.2
"(2, 4)", -3.15, 0, -1.0, 108.72340298970096
"(3, 0)", 0, -5.6842500000000005, -7.954721249999999, -8.09445
"(3, 1)", -5.888475, -5.877271875, -6.374812499999999, -7.015399999999999
"(3, 2)", -6.5254875, -5.638543749999999, -5.29025, -5.15375
"(3, 3)", -5.97774375, 23.657429199999996, -6.306125, -4.4030000000000005
"(3, 4)", -3.04, 0, -4.13775, 141.79772557331054
"(4, 0)", 0, -8.361083625, 0, -6.640712499999999
"(4, 1)", -6.95585625, -6.300629999999999, 0, -8.29341375
"(4, 2)", -7.985278125000001, -8.664109774999998, 0, -6.866874999999999
"(4, 3)", -7.9735949999999995, -23.285751094960766, 0, -7.874787499999998
"(4, 4)", -25.038893920050004, 0, 0, -10.109874324539826
"True, True, True, False, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
